year,artist,track,time,genre,week,rank,date
2000,N'Sync,This I Promise You,04:23,Rock,8,7,18/11/2000
2000,"Price, Kelly",You Should've Told Me,03:12,Rock,9,70,18/11/2000
2000,"Loveless, Patty",That's The Kind Of Mood I'm In,03:27,Country,10,71,18/11/2000
2000,Limp Bizkit,Rollin',04:04,Rock,2,73,18/11/2000
2000,Shyne,Bad Boyz,04:22,Rap,11,74,18/11/2000
2000,"Anthony, Marc",My Baby You,03:59,Latin,10,76,18/11/2000
2000,"Rimes, LeAnn",Can't Fight The Moonlight,03:33,Country,11,77,18/11/2000
2000,Red Hot Chili Peppers,Californication,05:21,Rock,17,78,18/11/2000
2000,"Braxton, Toni",Just Be A Man About It,04:10,Rock,17,79,18/11/2000
2000,"Aguilera, Christina",Come On Over Baby (All I Want Is You),03:38,Rock,16,8,18/11/2000
2000,"Wallflowers, The",Sleepwalker,03:29,Rock,4,80,18/11/2000
2000,"Cyrus, Billy Ray",You Won't Be Lonely Now,03:45,Country,9,82,18/11/2000
2000,Cam'ron,What Means The World To You,04:38,Rap,6,83,18/11/2000
2000,"Cagle, Chris",My Love Goes On And On,03:02,Country,5,84,18/11/2000
2000,SheDaisy,I Will.. But,03:40,Country,19,85,18/11/2000
2000,"Carter, Aaron",Aaron's Party (Come Get It),03:23,R&B,13,86,18/11/2000
2000,Clark Family Experience,Meanwhile Back At The Ranch,02:56,Country,1,87,18/11/2000
2000,"Thomas, Carl",Summer Rain,04:57,Rock,9,88,18/11/2000
2000,Common,The Light,03:55,Rap,16,89,18/11/2000
2000,Mya,Case Of The Ex (Whatcha Gonna Do),03:50,Rock,14,9,18/11/2000
2000,"Moore, Chante",Straight Up,03:40,Rock,4,90,18/11/2000
2000,"Moore, Mandy",I Wanna Be With You,04:12,Pop,23,91,18/11/2000
2000,Funkmaster Flex,Do You,04:14,Rap,2,92,18/11/2000
2000,Third Eye Blind,Deep Inside Of You,04:10,Rock,12,93,18/11/2000
2000,Jay-Z,Hey Papi,03:40,Rap,15,94,18/11/2000
2000,"Sheist, Shade",Where I Wanna Be,04:16,Rap,2,95,18/11/2000
2000,Sister Hazel,Change Your Mind,04:02,Rock,19,96,18/11/2000
2000,Madison Avenue,Don't Call Me Baby,03:44,Electronica,20,97,18/11/2000
2000,Master P,Souljas,03:33,Rap,1,98,18/11/2000
2000,Joe,Treat Her Like A Lady,04:12,Rock,16,99,18/11/2000
2000,Destiny's Child,Independent Women Part I,03:38,Rock,10,1,25/11/2000
2000,"Backstreet Boys, The",Shape Of My Heart,03:49,Rock,7,10,25/11/2000
2000,Joe,Treat Her Like A Lady,04:12,Rock,17,100,25/11/2000
2000,Ja Rule,Between Me And You,04:05,Rap,11,11,25/11/2000
2000,"Aguilera, Christina",Come On Over Baby (All I Want Is You),03:38,Rock,17,12,25/11/2000
2000,"Martin, Ricky",She Bangs,04:02,Latin,8,13,25/11/2000
2000,Barenaked Ladies,Pinch Me,03:46,Rock,12,15,25/11/2000
2000,Dream,He Loves U Not,03:43,Rock,9,18,25/11/2000
2000,Mystikal,Shake Ya Ass,04:46,Rap,16,19,25/11/2000
2000,Creed,With Arms Wide Open,03:52,Rock,29,2,25/11/2000
2000,Ruff Endz,No More,03:56,Rock,22,22,25/11/2000
2000,Jay-Z,I Just Wanna Love U (Give It 2 Me),03:50,Rap,5,23,25/11/2000
2000,Destiny's Child,Jumpin' Jumpin',03:48,Rock,29,24,25/11/2000
2000,Sisqo,Incomplete,03:52,Rock,23,25,25/11/2000
2000,"Badu, Erkyah",Bag Lady,05:03,Rock,15,26,25/11/2000
2000,"Tritt, Travis",Best Of Intentions,04:15,Country,15,28,25/11/2000
2000,matchbox twenty,Bent,04:12,Rock,31,29,25/11/2000
2000,3 Doors Down,Kryptonite,03:53,Rock,34,3,25/11/2000
2000,Ludacris,What's Your Fantasy,04:16,Rap,9,30,25/11/2000
2000,Kandi,Don't Think I'm Not,03:50,Rock,17,31,25/11/2000
2000,Vertical Horizon,You're A God,03:45,Rock,14,32,25/11/2000
2000,Nelly,(Hot S**t) Country Grammar,04:17,Rap,31,33,25/11/2000
2000,SoulDecision,Faded,03:25,Rock,21,34,25/11/2000
2000,Profyle,Liar,03:57,R&B,11,35,25/11/2000
2000,"Vassar, Phil",Just Another Day In Paradise,03:54,Country,9,36,25/11/2000
2000,"Jean, Wyclef",911,04:00,Rap,8,38,25/11/2000
2000,"Paisley, Brad",We Danced,03:45,Country,7,39,25/11/2000
2000,Pink,Most Girls,04:06,Rock,16,4,25/11/2000
2000,"McGraw, Tim",My Next Thirty Years,03:37,Country,6,40,25/11/2000
2000,Janet,Doesn't Really Matter,04:17,Rock,24,41,25/11/2000
2000,"Montgomery, John Michael",The Little Girl,03:52,Country,12,42,25/11/2000
2000,Avant,My First Love,04:28,Rock,4,43,25/11/2000
2000,Everclear,Wonderful,04:30,Rock,21,45,25/11/2000
2000,"Dixie Chicks, The",Without You,03:32,Country,8,46,25/11/2000
2000,98Á,Give Me Just One Night (Una Noche),03:24,Rock,15,47,25/11/2000
2000,"Braxton, Toni",He Wasn't Man Enough,04:21,Rock,37,48,25/11/2000
2000,BBMak,Back Here,03:35,Rock,31,49,25/11/2000
2000,"Mumba, Samantha",Gotta Tell You,03:19,Rock,12,5,25/11/2000
2000,Creed,Higher,05:16,Rock,64,50,25/11/2000
2000,"Evans, Sara",Born To Fly,05:36,Country,6,51,25/11/2000
2000,Musiq,Just Friends (Sunny),04:02,Rap,7,52,25/11/2000
2000,"Chesney, Kenny",I Lost It,03:54,Country,6,53,25/11/2000
2000,"Jackson, Alan",www.memory,02:36,Country,4,54,25/11/2000
2000,"Gill, Vince",Feels Like Love,04:13,Country,13,55,25/11/2000
2000,"Strait, George",Go On,03:48,Country,14,56,25/11/2000
2000,Eminem,Stan,05:26,Rap,4,57,25/11/2000
2000,Bon Jovi,It's My Life,03:44,Rock,16,58,25/11/2000
2000,N'Sync,This I Promise You,04:23,Rock,9,6,25/11/2000
2000,Usher,Pop Ya Collar,03:36,Rock,4,60,25/11/2000
2000,Lil Bow Wow,Bounce With Me,03:22,Rap,15,61,25/11/2000
2000,Beenie Man,Girls Dem Sugar,04:17,Reggae,6,63,25/11/2000
2000,Papa Roach,Last Resort,03:19,Rock,18,64,25/11/2000
2000,3 Doors Down,Loser,04:24,Rock,6,65,25/11/2000
2000,"Adams, Yolanda",Open My Heart,05:30,Gospel,14,67,25/11/2000
2000,"Price, Kelly",You Should've Told Me,03:12,Rock,10,68,25/11/2000
2000,"Tippin, Aaron",Kiss This,02:53,Country,14,69,25/11/2000
2000,Mya,Case Of The Ex (Whatcha Gonna Do),03:50,Rock,15,7,25/11/2000
2000,"Loveless, Patty",That's The Kind Of Mood I'm In,03:27,Country,11,71,25/11/2000
2000,Limp Bizkit,Rollin',04:04,Rock,3,72,25/11/2000
2000,"Anthony, Marc",My Baby You,03:59,Latin,11,73,25/11/2000
2000,"Offspring, The",Original Prankster,03:42,Rock,1,74,25/11/2000
2000,Changing Faces,That Other Woman,04:00,Rock,9,75,25/11/2000
2000,"Rimes, LeAnn",Can't Fight The Moonlight,03:33,Country,12,76,25/11/2000
2000,"Thomas, Carl",Emotional,04:31,Rock,1,77,25/11/2000
2000,Baha Men,Who Let The Dogs Out,03:17,R&B,19,78,25/11/2000
2000,Lil' Kim,How Many Licks?,03:50,Rap,1,79,25/11/2000
2000,Madonna,Music,03:45,Rock,16,8,25/11/2000
2000,"Cyrus, Billy Ray",You Won't Be Lonely Now,03:45,Country,10,80,25/11/2000
2000,Shyne,Bad Boyz,04:22,Rap,12,81,25/11/2000
2000,"McBride, Martina",There You Are,03:26,Country,12,82,25/11/2000
2000,"Cagle, Chris",My Love Goes On And On,03:02,Country,6,83,25/11/2000
2000,"Braxton, Toni",Just Be A Man About It,04:10,Rock,18,84,25/11/2000
2000,"Moore, Chante",Straight Up,03:40,Rock,5,85,25/11/2000
2000,Clark Family Experience,Meanwhile Back At The Ranch,02:56,Country,2,86,25/11/2000
2000,SheDaisy,I Will.. But,03:40,Country,20,87,25/11/2000
2000,Cam'ron,What Means The World To You,04:38,Rap,7,88,25/11/2000
2000,Red Hot Chili Peppers,Californication,05:21,Rock,18,89,25/11/2000
2000,"Wallflowers, The",Sleepwalker,03:29,Rock,5,90,25/11/2000
2000,"Moore, Mandy",I Wanna Be With You,04:12,Pop,24,91,25/11/2000
2000,"Carter, Aaron",Aaron's Party (Come Get It),03:23,R&B,14,92,25/11/2000
2000,Common,The Light,03:55,Rap,17,93,25/11/2000
2000,"Thomas, Carl",Summer Rain,04:57,Rock,10,94,25/11/2000
2000,Funkmaster Flex,Do You,04:14,Rap,3,95,25/11/2000
2000,Sister Hazel,Change Your Mind,04:02,Rock,20,98,25/11/2000
2000,"Sheist, Shade",Where I Wanna Be,04:16,Rap,3,99,25/11/2000
2000,Destiny's Child,Independent Women Part I,03:38,Rock,11,1,02/12/2000
2000,"Carter, Aaron",Aaron's Party (Come Get It),03:23,R&B,15,100,02/12/2000
2000,Madonna,Music,03:45,Rock,17,11,02/12/2000
2000,"Martin, Ricky",She Bangs,04:02,Latin,9,12,02/12/2000
2000,Ja Rule,Between Me And You,04:05,Rap,12,14,02/12/2000
2000,Barenaked Ladies,Pinch Me,03:46,Rock,13,15,02/12/2000
2000,Dream,He Loves U Not,03:43,Rock,10,18,02/12/2000
2000,Jay-Z,I Just Wanna Love U (Give It 2 Me),03:50,Rap,6,19,02/12/2000
2000,Mya,Case Of The Ex (Whatcha Gonna Do),03:50,Rock,16,2,02/12/2000
2000,"Aguilera, Christina",Come On Over Baby (All I Want Is You),03:38,Rock,18,22,02/12/2000
2000,Ruff Endz,No More,03:56,Rock,23,23,02/12/2000
2000,Mystikal,Shake Ya Ass,04:46,Rap,17,24,02/12/2000
2000,Ludacris,What's Your Fantasy,04:16,Rap,10,25,02/12/2000
2000,Kandi,Don't Think I'm Not,03:50,Rock,18,26,02/12/2000
2000,"Tritt, Travis",Best Of Intentions,04:15,Country,16,27,02/12/2000
2000,matchbox twenty,Bent,04:12,Rock,32,28,02/12/2000
2000,"Badu, Erkyah",Bag Lady,05:03,Rock,16,29,02/12/2000
2000,Creed,With Arms Wide Open,03:52,Rock,30,3,02/12/2000
2000,Destiny's Child,Jumpin' Jumpin',03:48,Rock,30,30,02/12/2000
2000,Sisqo,Incomplete,03:52,Rock,24,31,02/12/2000
2000,Vertical Horizon,You're A God,03:45,Rock,15,32,02/12/2000
2000,"Paisley, Brad",We Danced,03:45,Country,8,34,02/12/2000
2000,"Vassar, Phil",Just Another Day In Paradise,03:54,Country,10,35,02/12/2000
2000,"McGraw, Tim",My Next Thirty Years,03:37,Country,7,36,02/12/2000
2000,Nelly,(Hot S**t) Country Grammar,04:17,Rap,32,37,02/12/2000
2000,SoulDecision,Faded,03:25,Rock,22,38,02/12/2000
2000,Avant,My First Love,04:28,Rock,5,39,02/12/2000
2000,3 Doors Down,Kryptonite,03:53,Rock,35,4,02/12/2000
2000,"Dixie Chicks, The",Without You,03:32,Country,9,41,02/12/2000
2000,"Jean, Wyclef",911,04:00,Rap,9,42,02/12/2000
2000,Profyle,Liar,03:57,R&B,12,43,02/12/2000
2000,Musiq,Just Friends (Sunny),04:02,Rap,8,44,02/12/2000
2000,"Montgomery, John Michael",The Little Girl,03:52,Country,13,45,02/12/2000
2000,"Evans, Sara",Born To Fly,05:36,Country,7,46,02/12/2000
2000,"Chesney, Kenny",I Lost It,03:54,Country,7,47,02/12/2000
2000,Creed,Higher,05:16,Rock,65,49,02/12/2000
2000,N'Sync,This I Promise You,04:23,Rock,10,5,02/12/2000
2000,"Jackson, Alan",www.memory,02:36,Country,5,50,02/12/2000
2000,Eminem,Stan,05:26,Rap,5,51,02/12/2000
2000,"Gill, Vince",Feels Like Love,04:13,Country,14,52,02/12/2000
2000,Beenie Man,Girls Dem Sugar,04:17,Reggae,7,54,02/12/2000
2000,3 Doors Down,Loser,04:24,Rock,7,55,02/12/2000
2000,"Strait, George",Go On,03:48,Country,15,56,02/12/2000
2000,Papa Roach,Last Resort,03:19,Rock,19,57,02/12/2000
2000,"Adams, Yolanda",Open My Heart,05:30,Gospel,15,59,02/12/2000
2000,Pink,Most Girls,04:06,Rock,17,6,02/12/2000
2000,Bon Jovi,It's My Life,03:44,Rock,17,61,02/12/2000
2000,Usher,Pop Ya Collar,03:36,Rock,5,62,02/12/2000
2000,"Thomas, Carl",Emotional,04:31,Rock,2,63,02/12/2000
2000,"Price, Kelly",You Should've Told Me,03:12,Rock,11,64,02/12/2000
2000,Limp Bizkit,Rollin',04:04,Rock,4,66,02/12/2000
2000,98Á,Give Me Just One Night (Una Noche),03:24,Rock,16,67,02/12/2000
2000,Nine Days,If I Am,04:18,Rock,1,68,02/12/2000
2000,Lil Bow Wow,Bounce With Me,03:22,Rap,16,69,02/12/2000
2000,"Mumba, Samantha",Gotta Tell You,03:19,Rock,13,7,02/12/2000
2000,"Offspring, The",Original Prankster,03:42,Rock,2,71,02/12/2000
2000,"Loveless, Patty",That's The Kind Of Mood I'm In,03:27,Country,12,72,02/12/2000
2000,"Anthony, Marc",My Baby You,03:59,Latin,12,74,02/12/2000
2000,Lil' Kim,How Many Licks?,03:50,Rap,2,75,02/12/2000
2000,"Cagle, Chris",My Love Goes On And On,03:02,Country,7,76,02/12/2000
2000,"Tippin, Aaron",Kiss This,02:53,Country,15,78,02/12/2000
2000,"Rimes, LeAnn",Can't Fight The Moonlight,03:33,Country,13,79,02/12/2000
2000,"Cyrus, Billy Ray",You Won't Be Lonely Now,03:45,Country,11,80,02/12/2000
2000,Clark Family Experience,Meanwhile Back At The Ranch,02:56,Country,3,81,02/12/2000
2000,"Moore, Chante",Straight Up,03:40,Rock,6,83,02/12/2000
2000,Baha Men,Who Let The Dogs Out,03:17,R&B,20,84,02/12/2000
2000,Changing Faces,That Other Woman,04:00,Rock,10,85,02/12/2000
2000,Vitamin C,The Itch,03:30,Rock,1,86,02/12/2000
2000,Cam'ron,What Means The World To You,04:38,Rap,8,87,02/12/2000
2000,Shyne,Bad Boyz,04:22,Rap,13,88,02/12/2000
2000,"Braxton, Toni",Just Be A Man About It,04:10,Rock,19,89,02/12/2000
2000,"Backstreet Boys, The",Shape Of My Heart,03:49,Rock,8,9,02/12/2000
2000,"Moore, Mandy",I Wanna Be With You,04:12,Pop,25,90,02/12/2000
2000,Funkmaster Flex,Do You,04:14,Rap,4,91,02/12/2000
2000,"McBride, Martina",There You Are,03:26,Country,13,92,02/12/2000
2000,Common,The Light,03:55,Rap,18,93,02/12/2000
2000,"Thomas, Carl",Summer Rain,04:57,Rock,11,95,02/12/2000
2000,"Wallflowers, The",Sleepwalker,03:29,Rock,6,96,02/12/2000
2000,Red Hot Chili Peppers,Californication,05:21,Rock,19,97,02/12/2000
2000,"Braxton, Toni",Spanish Guitar,04:24,Rock,1,98,02/12/2000
2000,"Sheist, Shade",Where I Wanna Be,04:16,Rap,4,99,02/12/2000
2000,Destiny's Child,Independent Women Part I,03:38,Rock,12,1,09/12/2000
2000,"Backstreet Boys, The",Shape Of My Heart,03:49,Rock,9,10,09/12/2000
2000,"Sheist, Shade",Where I Wanna Be,04:16,Rap,5,100,09/12/2000
2000,Dream,He Loves U Not,03:43,Rock,11,11,09/12/2000
2000,Jay-Z,I Just Wanna Love U (Give It 2 Me),03:50,Rap,7,14,09/12/2000
2000,Madonna,Music,03:45,Rock,18,16,09/12/2000
2000,Ja Rule,Between Me And You,04:05,Rap,13,17,09/12/2000
2000,Barenaked Ladies,Pinch Me,03:46,Rock,14,19,09/12/2000
2000,Mya,Case Of The Ex (Whatcha Gonna Do),03:50,Rock,17,2,09/12/2000
2000,"Martin, Ricky",She Bangs,04:02,Latin,10,20,09/12/2000
2000,Ludacris,What's Your Fantasy,04:16,Rap,11,22,09/12/2000
2000,"Aguilera, Christina",Come On Over Baby (All I Want Is You),03:38,Rock,19,23,09/12/2000
2000,Ruff Endz,No More,03:56,Rock,24,24,09/12/2000
2000,Kandi,Don't Think I'm Not,03:50,Rock,19,25,09/12/2000
2000,"Badu, Erkyah",Bag Lady,05:03,Rock,17,26,09/12/2000
2000,matchbox twenty,Bent,04:12,Rock,33,27,09/12/2000
2000,"Tritt, Travis",Best Of Intentions,04:15,Country,17,29,09/12/2000
2000,Creed,With Arms Wide Open,03:52,Rock,31,3,09/12/2000
2000,Mystikal,Shake Ya Ass,04:46,Rap,18,30,09/12/2000
2000,"McGraw, Tim",My Next Thirty Years,03:37,Country,8,31,09/12/2000
2000,Sisqo,Incomplete,03:52,Rock,25,32,09/12/2000
2000,Avant,My First Love,04:28,Rock,6,33,09/12/2000
2000,"Paisley, Brad",We Danced,03:45,Country,9,34,09/12/2000
2000,Destiny's Child,Jumpin' Jumpin',03:48,Rock,31,35,09/12/2000
2000,Nelly,(Hot S**t) Country Grammar,04:17,Rap,33,36,09/12/2000
2000,Vertical Horizon,You're A God,03:45,Rock,16,37,09/12/2000
2000,"Jean, Wyclef",911,04:00,Rap,10,38,09/12/2000
2000,"Mumba, Samantha",Gotta Tell You,03:19,Rock,14,4,09/12/2000
2000,"Dixie Chicks, The",Without You,03:32,Country,10,40,09/12/2000
2000,Musiq,Just Friends (Sunny),04:02,Rap,9,41,09/12/2000
2000,"Vassar, Phil",Just Another Day In Paradise,03:54,Country,11,43,09/12/2000
2000,"Evans, Sara",Born To Fly,05:36,Country,8,44,09/12/2000
2000,SoulDecision,Faded,03:25,Rock,23,45,09/12/2000
2000,"Chesney, Kenny",I Lost It,03:54,Country,8,47,09/12/2000
2000,Vitamin C,The Itch,03:30,Rock,2,48,09/12/2000
2000,"Jackson, Alan",www.memory,02:36,Country,6,49,09/12/2000
2000,3 Doors Down,Kryptonite,03:53,Rock,36,5,09/12/2000
2000,"Montgomery, John Michael",The Little Girl,03:52,Country,14,50,09/12/2000
2000,Eminem,Stan,05:26,Rap,6,51,09/12/2000
2000,Profyle,Liar,03:57,R&B,13,54,09/12/2000
2000,"Gill, Vince",Feels Like Love,04:13,Country,15,57,09/12/2000
2000,3 Doors Down,Loser,04:24,Rock,8,59,09/12/2000
2000,N'Sync,This I Promise You,04:23,Rock,11,6,09/12/2000
2000,Beenie Man,Girls Dem Sugar,04:17,Reggae,8,60,09/12/2000
2000,"Thomas, Carl",Emotional,04:31,Rock,3,61,09/12/2000
2000,"Adams, Yolanda",Open My Heart,05:30,Gospel,16,63,09/12/2000
2000,"Price, Kelly",You Should've Told Me,03:12,Rock,12,64,09/12/2000
2000,Limp Bizkit,Rollin',04:04,Rock,5,65,09/12/2000
2000,98Á,Give Me Just One Night (Una Noche),03:24,Rock,17,66,09/12/2000
2000,Nine Days,If I Am,04:18,Rock,2,68,09/12/2000
2000,"Offspring, The",Original Prankster,03:42,Rock,3,70,09/12/2000
2000,"Strait, George",Go On,03:48,Country,16,71,09/12/2000
2000,Papa Roach,Last Resort,03:19,Rock,20,72,09/12/2000
2000,"Cagle, Chris",My Love Goes On And On,03:02,Country,8,76,09/12/2000
2000,Lil' Kim,How Many Licks?,03:50,Rap,3,77,09/12/2000
2000,Usher,Pop Ya Collar,03:36,Rock,6,79,09/12/2000
2000,Pink,Most Girls,04:06,Rock,18,8,09/12/2000
2000,Lil Bow Wow,Bounce With Me,03:22,Rap,17,80,09/12/2000
2000,"Rimes, LeAnn",Can't Fight The Moonlight,03:33,Country,14,81,09/12/2000
2000,"Moore, Chante",Straight Up,03:40,Rock,7,83,09/12/2000
2000,Bon Jovi,It's My Life,03:44,Rock,18,84,09/12/2000
2000,"Loveless, Patty",That's The Kind Of Mood I'm In,03:27,Country,13,85,09/12/2000
2000,"Anthony, Marc",My Baby You,03:59,Latin,13,87,09/12/2000
2000,"Cyrus, Billy Ray",You Won't Be Lonely Now,03:45,Country,12,89,09/12/2000
2000,"Moore, Mandy",I Wanna Be With You,04:12,Pop,26,89,09/12/2000
2000,"Braxton, Toni",Just Be A Man About It,04:10,Rock,20,90,09/12/2000
2000,Funkmaster Flex,Do You,04:14,Rap,5,91,09/12/2000
2000,Clark Family Experience,Meanwhile Back At The Ranch,02:56,Country,4,92,09/12/2000
2000,"Tippin, Aaron",Kiss This,02:53,Country,16,94,09/12/2000
2000,Cam'ron,What Means The World To You,04:38,Rap,9,95,09/12/2000
2000,Shyne,Bad Boyz,04:22,Rap,14,96,09/12/2000
2000,Changing Faces,That Other Woman,04:00,Rock,11,97,09/12/2000
2000,"Braxton, Toni",Spanish Guitar,04:24,Rock,2,98,09/12/2000
2000,Common,The Light,03:55,Rap,19,99,09/12/2000
2000,Destiny's Child,Independent Women Part I,03:38,Rock,13,1,16/12/2000
2000,Shyne,Bad Boyz,04:22,Rap,15,100,16/12/2000
2000,Pink,Most Girls,04:06,Rock,19,11,16/12/2000
2000,"Backstreet Boys, The",Shape Of My Heart,03:49,Rock,10,12,16/12/2000
2000,Jay-Z,I Just Wanna Love U (Give It 2 Me),03:50,Rap,8,14,16/12/2000
2000,Ja Rule,Between Me And You,04:05,Rap,14,18,16/12/2000
2000,Barenaked Ladies,Pinch Me,03:46,Rock,15,19,16/12/2000
2000,Mya,Case Of The Ex (Whatcha Gonna Do),03:50,Rock,18,2,16/12/2000
2000,Madonna,Music,03:45,Rock,19,20,16/12/2000
2000,Ludacris,What's Your Fantasy,04:16,Rap,12,21,16/12/2000
2000,"Martin, Ricky",She Bangs,04:02,Latin,11,22,16/12/2000
2000,Kandi,Don't Think I'm Not,03:50,Rock,20,25,16/12/2000
2000,Avant,My First Love,04:28,Rock,7,26,16/12/2000
2000,"McGraw, Tim",My Next Thirty Years,03:37,Country,9,27,16/12/2000
2000,"Paisley, Brad",We Danced,03:45,Country,10,29,16/12/2000
2000,Creed,With Arms Wide Open,03:52,Rock,32,3,16/12/2000
2000,matchbox twenty,Bent,04:12,Rock,34,30,16/12/2000
2000,"Tritt, Travis",Best Of Intentions,04:15,Country,18,31,16/12/2000
2000,Ruff Endz,No More,03:56,Rock,25,33,16/12/2000
2000,Musiq,Just Friends (Sunny),04:02,Rap,10,34,16/12/2000
2000,"Dixie Chicks, The",Without You,03:32,Country,11,35,16/12/2000
2000,"Evans, Sara",Born To Fly,05:36,Country,9,36,16/12/2000
2000,Vertical Horizon,You're A God,03:45,Rock,17,37,16/12/2000
2000,"Badu, Erkyah",Bag Lady,05:03,Rock,18,38,16/12/2000
2000,Destiny's Child,Jumpin' Jumpin',03:48,Rock,32,39,16/12/2000
2000,"Chesney, Kenny",I Lost It,03:54,Country,9,40,16/12/2000
2000,"Vassar, Phil",Just Another Day In Paradise,03:54,Country,12,41,16/12/2000
2000,Mystikal,Shake Ya Ass,04:46,Rap,19,42,16/12/2000
2000,"Aguilera, Christina",Come On Over Baby (All I Want Is You),03:38,Rock,20,43,16/12/2000
2000,"Jean, Wyclef",911,04:00,Rap,11,44,16/12/2000
2000,Vitamin C,The Itch,03:30,Rock,3,45,16/12/2000
2000,Sisqo,Incomplete,03:52,Rock,26,46,16/12/2000
2000,"Jackson, Alan",www.memory,02:36,Country,7,47,16/12/2000
2000,Nelly,(Hot S**t) Country Grammar,04:17,Rap,34,49,16/12/2000
2000,3 Doors Down,Kryptonite,03:53,Rock,37,5,16/12/2000
2000,SoulDecision,Faded,03:25,Rock,24,50,16/12/2000
2000,Eminem,Stan,05:26,Rap,7,51,16/12/2000
2000,"Montgomery, John Michael",The Little Girl,03:52,Country,15,57,16/12/2000
2000,"Thomas, Carl",Emotional,04:31,Rock,4,58,16/12/2000
2000,"Mumba, Samantha",Gotta Tell You,03:19,Rock,15,6,16/12/2000
2000,Profyle,Liar,03:57,R&B,14,61,16/12/2000
2000,3 Doors Down,Loser,04:24,Rock,9,62,16/12/2000
2000,Limp Bizkit,Rollin',04:04,Rock,6,65,16/12/2000
2000,"Adams, Yolanda",Open My Heart,05:30,Gospel,17,67,16/12/2000
2000,"Price, Kelly",You Should've Told Me,03:12,Rock,13,68,16/12/2000
2000,Beenie Man,Girls Dem Sugar,04:17,Reggae,9,69,16/12/2000
2000,N'Sync,This I Promise You,04:23,Rock,12,7,16/12/2000
2000,"Offspring, The",Original Prankster,03:42,Rock,4,70,16/12/2000
2000,"Clark, Terri",A Little Gasoline,03:07,Country,1,75,16/12/2000
2000,"Gill, Vince",Feels Like Love,04:13,Country,16,76,16/12/2000
2000,"Strait, George",Go On,03:48,Country,17,78,16/12/2000
2000,"Cagle, Chris",My Love Goes On And On,03:02,Country,9,79,16/12/2000
2000,Dream,He Loves U Not,03:43,Rock,12,8,16/12/2000
2000,Clark Family Experience,Meanwhile Back At The Ranch,02:56,Country,5,80,16/12/2000
2000,Nine Days,If I Am,04:18,Rock,3,81,16/12/2000
2000,"Anthony, Marc",My Baby You,03:59,Latin,14,83,16/12/2000
2000,98Á,Give Me Just One Night (Una Noche),03:24,Rock,18,84,16/12/2000
2000,Bon Jovi,It's My Life,03:44,Rock,19,85,16/12/2000
2000,Lil' Kim,How Many Licks?,03:50,Rap,4,86,16/12/2000
2000,"Moore, Mandy",I Wanna Be With You,04:12,Pop,27,86,16/12/2000
2000,"Tippin, Aaron",Kiss This,02:53,Country,17,87,16/12/2000
2000,"Rimes, LeAnn",Can't Fight The Moonlight,03:33,Country,15,88,16/12/2000
2000,Lil Bow Wow,Bounce With Me,03:22,Rap,18,90,16/12/2000
2000,"Loveless, Patty",That's The Kind Of Mood I'm In,03:27,Country,14,91,16/12/2000
2000,Cam'ron,What Means The World To You,04:38,Rap,10,92,16/12/2000
2000,Usher,Pop Ya Collar,03:36,Rock,7,93,16/12/2000
2000,Funkmaster Flex,Do You,04:14,Rap,6,94,16/12/2000
2000,"Cyrus, Billy Ray",You Won't Be Lonely Now,03:45,Country,13,95,16/12/2000
2000,"Moore, Chante",Straight Up,03:40,Rock,8,97,16/12/2000
2000,"Braxton, Toni",Spanish Guitar,04:24,Rock,3,98,16/12/2000
2000,Destiny's Child,Independent Women Part I,03:38,Rock,14,1,23/12/2000
2000,N'Sync,This I Promise You,04:23,Rock,13,10,23/12/2000
2000,Funkmaster Flex,Do You,04:14,Rap,7,100,23/12/2000
2000,Jay-Z,I Just Wanna Love U (Give It 2 Me),03:50,Rap,9,13,23/12/2000
2000,Pink,Most Girls,04:06,Rock,20,14,23/12/2000
2000,"Backstreet Boys, The",Shape Of My Heart,03:49,Rock,11,17,23/12/2000
2000,Ja Rule,Between Me And You,04:05,Rap,15,18,23/12/2000
